"Replicate","Scenario","Behaviour","groupSize","Model","Trap.effort","Days.monitored","nDet","Dhat","Dhat.se","Dhat.lo","Dhat.hi","y","y.mean","y.sd","g.mean","g.sd","g.max","v","v.se","act","act.se","edr.model","edr","edr.se","edr.AIC","chat","gof_chisq","gof_df","gof_rel"
58,"lo","sol",NA,"REM",100,50,96,0.131210346211689,0.0318920069224619,NA,NA,31,0.31,0.59789191955967,1,0,1,17276.7823178023,1475.53888962711,1,0,"hr0",3.184545621248,0.389515994671472,115.942973064503,0.3069,5.40752299487908,7,0.174436225641261
57,"hi","grp",100,"REM",25,50,5956,39.120133056652,4.79463799051332,NA,NA,673,26.92,14.7108803271592,1.73282442748092,1.40602436047848,9,4827.58200628135,69.0343230758942,1,0,"hr0",3.31941686508378,0.18705401097742,3004.92294526986,25.8432,45.4078750614794,7,0.0674708396158683
58,"med","grp",5,"REM",25,50,602,2.97644838573731,0.60710801332969,NA,NA,135,5.4,5.59761854124889,1.04651162790698,0.245600829481214,3,10283.4124356721,323.965823502298,1,0,"hr0",4.10842036549772,0.182189443124799,506.837971121715,5.184,8.55736429437348,7,0.0633878836620258
58,"med","sol",NA,"REM",25,50,458,2.07550437959474,0.379916431251919,NA,NA,91,3.64,3.16069612585582,1,0,1,9387.62288605381,431.6384647435,1,0,"hr0",4.35049644632683,0.254929855891655,364.38913038609,3.4944,22.0525585419944,7,0.242335808153785
58,"lo","sol",NA,"REM",25,50,13,0.143115517264715,0.0777557372292407,NA,NA,6,0.24,0.597215762238964,1,0,1,17824.6210264666,931.384471454428,1,0,"hr0",2.19089183042442,0.514794606725111,12.2835551156778,0.2304,1.66666949021938,7,0.277778248369897
58,"med","grp",25,"REM",25,50,426,1.81092644469678,0.537720670343158,NA,NA,103,4.12,6.11909579376997,1.19767441860465,0.590508603152161,5,11555.127864203,394.353809879598,1,0,"hr0",4.58498979671142,0.265069585413514,423.432440608561,3.9552,13.1401602301831,7,0.127574371166826
58,"med","grp",25,"REM",100,50,1639,2.18696126363046,0.343573345081666,NA,NA,352,3.52,5.5659135763497,1.07645259938838,0.298712395355345,4,10127.8728250402,240.875497477529,1,0,"hr0",3.70083785088035,0.133233109691327,1432.86903850332,3.4848,67.7220601935348,7,0.192392216458906
58,"med","grp",5,"REM",100,50,1805,2.28381605941225,0.307465150881884,NA,NA,392,3.92,5.09442158769092,1.02051282051282,0.141928486245583,2,10444.2029940287,241.648391131811,1,0,"hr0",3.82706963182601,0.117071599901796,1564.50328559216,3.8808,76.5349654053531,7,0.195242258687125
58,"hi","grp",100,"REM",25,50,5324,34.7689130550301,4.77919933793357,NA,NA,671,26.84,18.3704472817984,1.59294117647059,1.25195961823158,9,5030.57574920819,84.7394744799025,1,0,"hr0",3.57347236925885,0.161378550381985,2951.48578215688,25.7664,36.5148883917357,7,0.0544186116121247
58,"hi","grp",20,"REM",25,50,6163,49.7337565252441,9.18451353525248,NA,NA,754,30.16,27.0780969296835,1.18195718654434,0.52407154802035,6,4854.69752365935,73.0572750361816,1,0,"hr0",2.90893904586677,0.141197791573747,3292.0865607899,28.9536,121.736434484226,7,0.161454157140884
56,"hi","grp",100,"REM",100,50,23363,40.3824258507702,3.14021818006236,NA,NA,2604,26.04,18.7772266968326,1.69559585492228,1.5067207510964,19,4822.99436106799,42.1075514250627,1,0,"hr0",3.11349767124169,0.0948249054322064,11587.9478740253,25.7796,135.695457883766,7,0.0521103908923832
58,"med","sol",NA,"REM",100,50,2021,2.46283627912269,0.24284965049681,NA,NA,410,4.1,3.74300694764263,1.00240963855422,0.0490880693673816,2,10115.4509707229,191.837229169907,1,0,"hr0",3.83247904300895,0.114312567852215,1583.27943602286,4.059,40.3976318450447,7,0.0985308093781578
59,"med","sol",NA,"REM",100,50,1831,2.55895159690599,0.282074765240947,NA,NA,399,3.99,4.03393434039602,1,0,1,10189.5446465561,194.51923802052,1,0,"hr0",3.56346724957618,0.12983544053809,1593.69211915526,3.9501,30.7621553013284,7,0.0770981335872893
59,"med","sol",NA,"REM",25,50,501,2.69735252369191,0.734749505338644,NA,NA,103,4.12,5.68858506133116,1,0,1,10161.8944004319,389.799425849383,1,0,"hr0",3.5002700590764,0.196349615950408,369.550534566706,3.9552,8.57781252086911,7,0.0832797332123214
58,"hi","sol",NA,"REM",25,50,4821,23.7888981375378,3.89355157447512,NA,NA,595,23.8,20.161845153656,1.00327868852459,0.0572128027594422,2,5042.66464574202,89.0130280961084,1,0,"hr0",4.6201839498796,0.10381872781071,2476.02174022943,22.848,131.049516079925,7,0.220251287529286
